Adm_No,Name,Gender,Class,total_marks,avg_marks,attendance_rate
10166,Student_10166,Female,II,168.9,56.300000000000004,100.0
2980,Student_2980,Female,III,264.0,29.333333333333332,0.0
12769,Student_12769,Female,I,,,0.0
3969,Student_3969,Female,II,398.4,66.39999999999999,100.0
911,Student_911,Other,III,,,0.0
1997,Student_1997,Male,I,252.1,84.03333333333333,100.0
3130,Student_3130,Male,II,221.89999999999998,73.96666666666665,100.0
5448,Student_5448,Other,III,458.0,76.33333333333333,0.0
6130,Student_6130,Female,I,133.0,44.333333333333336,0.0
5851,Student_5851,Female,II,187.5,62.5,0.0
4205,Student_4205,Male,III,,,100.0
7447,Student_7447,Other,I,231.5,77.16666666666667,100.0
11950,Student_11950,Female,II,166.8,27.8,100.0
8520,Student_8520,Female,III,503.7,55.96666666666667,0.0
9992,Student_9992,Other,I,103.7,34.56666666666667,0.0
315,Student_315,Other,II,313.0,52.166666666666664,100.0
11738,Student_11738,Other,III,522.4,87.06666666666666,0.0
1135,Student_1135,Female,I,196.60000000000002,65.53333333333335,100.0
10939,Student_10939,Other,II,,,100.0
4877,Student_4877,Other,III,303.2,50.53333333333333,100.0
8103,Student_8103,Male,I,,,100.0
9713,Student_9713,Female,II,191.5,63.833333333333336,100.0
8348,Student_8348,Other,III,231.1,77.03333333333333,100.0
5593,Student_5593,Female,I,652.4,54.36666666666667,0.0
1725,Student_1725,Female,II,,,0.0
3344,Student_3344,Other,III,527.6,87.93333333333334,100.0
887,Student_887,Male,I,,,0.0
11266,Student_11266,Female,II,471.8,78.63333333333334,100.0
10998,Student_10998,Other,III,113.0,37.666666666666664,100.0
722,Student_722,Female,I,269.2,44.86666666666667,0.0
7679,Student_7679,Other,II,166.0,55.333333333333336,0.0
9105,Student_9105,Male,III,267.1,89.03333333333335,0.0
3358,Student_3358,Other,I,248.9,82.96666666666667,100.0
871,Student_871,Male,II,136.2,45.4,0.0
12301,Student_12301,Female,III,,,100.0
6752,Student_6752,Female,I,345.8,57.63333333333333,0.0
498,Student_498,Male,II,280.3,93.43333333333334,100.0
1757,Student_1757,Female,III,138.1,46.03333333333333,0.0
14574,Student_14574,Other,I,224.4,74.8,0.0
1118,Student_1118,Other,II,200.4,33.4,100.0
11602,Student_11602,Female,III,126.1,42.03333333333333,0.0
2829,Student_2829,Other,I,438.0,73.0,100.0
13483,Student_13483,Male,II,,,0.0
14293,Student_14293,Male,III,237.4,79.13333333333334,0.0
14942,Student_14942,Other,I,162.1,54.03333333333333,100.0
14997,Student_14997,Other,II,495.6,82.60000000000001,0.0
1648,Student_1648,Other,III,566.4,94.39999999999999,100.0
13879,Student_13879,Other,I,155.2,51.73333333333333,100.0
6993,Student_6993,Female,II,,,100.0
11176,Student_11176,Male,III,230.8,38.46666666666667,0.0
13779,Student_13779,Other,I,429.0,71.5,0.0
6772,Student_6772,Male,II,344.2,57.36666666666667,0.0
143,Student_143,Male,III,,,100.0
13513,Student_13513,Other,I,116.1,38.699999999999996,0.0
2762,Student_2762,Other,II,367.0,61.166666666666664,100.0
3436,Student_3436,Other,III,397.6,66.26666666666667,100.0
6623,Student_6623,Female,I,,,100.0
12853,Student_12853,Other,II,111.7,37.233333333333334,0.0
14807,Student_14807,Other,III,,,100.0
10624,Student_10624,Female,I,340.6,56.76666666666667,0.0
14004,Student_14004,Other,II,115.0,38.333333333333336,0.0
7070,Student_7070,Other,III,343.0,57.166666666666664,0.0
4513,Student_4513,Other,I,,,0.0
1849,Student_1849,Male,II,258.9,86.3,100.0
14644,Student_14644,Female,III,363.4,60.56666666666666,0.0
2697,Student_2697,Other,I,237.9,79.3,0.0
1718,Student_1718,Other,II,168.1,56.03333333333333,100.0
13679,Student_13679,Other,III,145.0,72.5,0.0
3073,Student_3073,Female,I,236.39999999999998,78.8,0.0
9260,Student_9260,Other,II,756.3,84.03333333333333,0.0
2787,Student_2787,Male,III,169.0,56.333333333333336,0.0
14155,Student_14155,Other,I,259.6,86.53333333333335,100.0
13410,Student_13410,Other,II,236.8,78.93333333333334,0.0
3792,Student_3792,Other,III,597.6,66.4,0.0
9481,Student_9481,Female,I,,,0.0
3872,Student_3872,Female,II,381.6,63.6,0.0
1807,Student_1807,Female,III,,,100.0
14476,Student_14476,Female,I,633.9,70.43333333333334,0.0
1505,Student_1505,Other,II,,,0.0
3309,Student_3309,Other,III,293.5,97.83333333333333,100.0
7118,Student_7118,Other,I,645.0,71.66666666666667,0.0
13305,Student_13305,Male,II,328.8,54.800000000000004,0.0
5049,Student_5049,Female,III,,,100.0
11144,Student_11144,Male,I,421.6,70.26666666666667,0.0
8264,Student_8264,Female,II,161.2,53.73333333333333,100.0
1691,Student_1691,Male,III,159.6,53.199999999999996,0.0
13580,Student_13580,Female,I,124.9,41.63333333333333,0.0
9537,Student_9537,Male,II,258.8,86.26666666666667,100.0
14443,Student_14443,Other,III,,,100.0
3304,Student_3304,Female,I,525.8,87.63333333333333,0.0
3114,Student_3114,Female,II,150.1,50.03333333333333,100.0
9075,Student_9075,Male,III,523.2,87.2,100.0
12427,Student_12427,Female,I,,,100.0
10855,Student_10855,Female,II,243.5,81.16666666666667,0.0
7851,Student_7851,Female,III,,,0.0
6417,Student_6417,Female,I,628.5,69.83333333333333,0.0
1505,Student_1505,Other,II,,,0.0
10656,Student_10656,Male,III,217.2,36.199999999999996,0.0
10746,Student_10746,Male,I,174.9,58.300000000000004,0.0
8925,Student_8925,Male,II,457.4,76.23333333333333,0.0
9941,Student_9941,Male,III,,,100.0
3925,Student_3925,Male,I,493.79999999999995,82.3,100.0
8616,Student_8616,Female,II,208.3,69.43333333333334,0.0
11671,Student_11671,Female,III,206.70000000000002,68.9,0.0
9784,Student_9784,Female,I,114.3,38.1,100.0
4486,Student_4486,Female,II,255.2,42.53333333333333,0.0
12630,Student_12630,Female,III,189.6,63.199999999999996,0.0
13234,Student_13234,Other,I,326.8,54.46666666666667,100.0
12902,Student_12902,Other,II,213.9,71.3,100.0
8101,Student_8101,Female,III,199.6,66.53333333333333,0.0
8685,Student_8685,Other,I,452.0,75.33333333333333,0.0
192,Student_192,Other,II,114.19999999999999,19.03333333333333,0.0
8691,Student_8691,Female,III,,,100.0
4918,Student_4918,Female,I,585.0,65.0,0.0
5832,Student_5832,Other,II,313.2,52.199999999999996,0.0
9449,Student_9449,Female,III,136.3,45.43333333333334,0.0
10161,Student_10161,Other,I,,,0.0
4323,Student_4323,Female,II,182.1,60.699999999999996,0.0
13683,Student_13683,Other,III,,,0.0
10379,Student_10379,Other,I,245.6,40.93333333333333,0.0
7000,Student_7000,Other,II,144.1,48.03333333333333,100.0
9009,Student_9009,Female,III,175.3,58.43333333333334,0.0
11413,Student_11413,Other,I,,,0.0
7283,Student_7283,Male,II,148.5,49.5,0.0
9666,Student_9666,Other,III,124.19999999999999,41.4,100.0
9279,Student_9279,Other,I,59.2,19.733333333333334,0.0
12392,Student_12392,Male,II,278.8,46.46666666666667,0.0
1875,Student_1875,Female,III,103.4,34.46666666666667,0.0
9063,Student_9063,Female,I,479.4,79.89999999999999,100.0
4764,Student_4764,Male,II,324.6,54.1,0.0
10235,Student_10235,Other,III,203.4,67.8,0.0
8465,Student_8465,Male,I,164.7,54.9,0.0
9222,Student_9222,Female,II,593.2,98.86666666666667,100.0
11411,Student_11411,Female,III,708.5999999999999,78.73333333333332,100.0
14520,Student_14520,Female,I,183.4,61.13333333333333,0.0
12262,Student_12262,Male,II,228.39999999999998,38.06666666666666,0.0
1052,Student_1052,Female,III,209.0,69.66666666666667,0.0
12226,Student_12226,Female,I,334.4,55.73333333333333,0.0
9766,Student_9766,Other,II,691.2,57.6,0.0
11383,Student_11383,Male,III,193.1,96.55,100.0
12581,Student_12581,Other,I,,,100.0
7539,Student_7539,Female,II,160.1,53.36666666666667,100.0
7412,Student_7412,Male,III,125.2,41.733333333333334,100.0
11990,Student_11990,Female,I,518.1,57.56666666666667,0.0
11482,Student_11482,Male,II,100.6,33.53333333333333,100.0
6321,Student_6321,Female,III,159.8,53.26666666666667,100.0
11940,Student_11940,Male,I,351.8,58.63333333333333,100.0
2106,Student_2106,Other,II,772.4,64.36666666666666,100.0
13581,Student_13581,Female,III,,,0.0
308,Student_308,Male,I,678.0,75.33333333333333,100.0
7738,Student_7738,Female,II,489.4,81.56666666666666,0.0
3360,Student_3360,Male,III,237.6,39.6,0.0
13265,Student_13265,Male,I,222.6,74.2,100.0
3177,Student_3177,Male,II,211.3,70.43333333333334,100.0
1252,Student_1252,Female,III,226.2,75.39999999999999,100.0
5367,Student_5367,Male,I,224.2,74.73333333333333,100.0
10940,Student_10940,Female,II,247.4,82.46666666666667,100.0
1518,Student_1518,Other,III,327.2,54.53333333333333,100.0
6227,Student_6227,Male,I,,,100.0
5306,Student_5306,Male,II,743.4,82.6,0.0
14588,Student_14588,Other,III,149.0,49.666666666666664,100.0
9571,Student_9571,Male,I,221.3,73.76666666666667,0.0
5870,Student_5870,Male,II,163.6,54.53333333333333,100.0
8040,Student_8040,Female,III,542.2,90.36666666666667,100.0
14008,Student_14008,Other,I,153.0,51.0,0.0
14331,Student_14331,Female,II,73.0,24.333333333333332,0.0
4892,Student_4892,Male,III,171.3,57.1,0.0
4993,Student_4993,Male,I,97.5,32.5,100.0
1962,Student_1962,Male,II,230.0,76.66666666666667,100.0
12498,Student_12498,Male,III,270.90000000000003,30.100000000000005,100.0
2864,Student_2864,Male,I,136.3,45.43333333333334,100.0
10849,Student_10849,Other,II,152.2,50.73333333333333,100.0
10687,Student_10687,Other,III,156.3,52.1,100.0
6604,Student_6604,Male,I,265.8,44.300000000000004,0.0
13256,Student_13256,Female,II,250.5,83.5,100.0
4568,Student_4568,Male,III,528.3,58.699999999999996,100.0
6514,Student_6514,Other,I,179.1,59.699999999999996,100.0
4006,Student_4006,Female,II,537.6,59.733333333333334,0.0
11756,Student_11756,Other,III,276.4,92.13333333333333,100.0
9115,Student_9115,Other,I,372.2,62.03333333333333,0.0
12425,Student_12425,Female,II,,,0.0
12655,Student_12655,Female,III,302.8,50.46666666666667,100.0
11152,Student_11152,Other,I,374.8,62.46666666666667,0.0
184,Student_184,Other,II,532.8,88.8,0.0
7756,Student_7756,Male,III,219.2,73.06666666666666,100.0
3359,Student_3359,Female,I,160.5,53.5,0.0
6616,Student_6616,Male,II,290.7,96.89999999999999,100.0
9591,Student_9591,Female,III,207.9,69.3,0.0
6798,Student_6798,Male,I,262.0,87.33333333333333,100.0
10989,Student_10989,Male,II,186.70000000000002,62.23333333333334,0.0
8729,Student_8729,Other,III,,,0.0
7679,Student_7679,Other,I,166.0,55.333333333333336,0.0
5699,Student_5699,Male,II,,,0.0
1274,Student_1274,Female,III,254.8,42.46666666666667,0.0
11160,Student_11160,Other,I,147.7,49.23333333333333,100.0
6654,Student_6654,Other,II,208.0,34.666666666666664,0.0
14966,Student_14966,Other,III,289.5,96.5,0.0
11242,Student_11242,Male,I,590.0,98.33333333333333,0.0
1097,Student_1097,Male,II,,,100.0
9498,Student_9498,Female,III,191.2,31.866666666666664,0.0
9108,Student_9108,Female,I,269.4,44.9,0.0
11274,Student_11274,Male,II,449.0,74.83333333333333,100.0
8003,Student_8003,Other,III,,,0.0
4248,Student_4248,Other,I,462.6,77.10000000000001,100.0
9221,Student_9221,Other,II,,,100.0
5315,Student_5315,Male,III,189.4,63.13333333333333,100.0
10170,Student_10170,Female,I,155.0,25.833333333333332,100.0
3355,Student_3355,Male,II,225.10000000000002,75.03333333333335,0.0
10704,Student_10704,Other,III,135.2,45.06666666666666,100.0
271,Student_271,Other,I,64.0,21.333333333333332,0.0
1187,Student_1187,Other,II,,,0.0
12748,Student_12748,Other,III,552.4,92.06666666666666,100.0
12393,Student_12393,Male,I,,,0.0
11957,Student_11957,Female,II,63.4,21.133333333333333,0.0
13999,Student_13999,Male,III,,,100.0
6306,Student_6306,Other,I,361.2,40.13333333333333,100.0
2399,Student_2399,Male,II,,,0.0
12722,Student_12722,Female,III,315.79999999999995,52.633333333333326,100.0
6996,Student_6996,Other,I,195.8,65.26666666666667,100.0
12428,Student_12428,Female,II,284.8,47.46666666666667,100.0
13783,Student_13783,Other,III,,,100.0
7300,Student_7300,Other,I,225.3,25.033333333333335,0.0
4183,Student_4183,Female,II,,,100.0
9904,Student_9904,Other,III,690.3000000000001,76.7,0.0
2231,Student_2231,Other,I,,,100.0
6512,Student_6512,Female,II,343.5,38.166666666666664,0.0
129,Student_129,Male,III,,,0.0
9462,Student_9462,Female,I,195.20000000000002,32.53333333333334,0.0
3673,Student_3673,Female,II,,,0.0
9794,Student_9794,Male,III,238.4,39.733333333333334,0.0
4766,Student_4766,Female,I,168.0,56.0,0.0
3971,Student_3971,Other,II,400.6,66.76666666666667,0.0
7546,Student_7546,Other,III,261.5,87.16666666666667,100.0
12437,Student_12437,Male,I,202.2,67.39999999999999,0.0
13273,Student_13273,Female,II,462.6,77.10000000000001,100.0
13140,Student_13140,Other,III,483.8,80.63333333333334,100.0
5553,Student_5553,Male,I,285.1,95.03333333333335,0.0
628,Student_628,Male,II,370.6,61.76666666666667,0.0
11990,Student_11990,Female,III,518.1,57.56666666666667,0.0
13781,Student_13781,Female,I,177.3,59.1,0.0
6590,Student_6590,Male,II,191.6,63.86666666666667,0.0
2045,Student_2045,Other,III,712.8,79.19999999999999,100.0
11745,Student_11745,Other,I,,,0.0
13172,Student_13172,Male,II,333.9,37.099999999999994,100.0
2342,Student_2342,Male,III,107.1,35.699999999999996,100.0
5885,Student_5885,Male,I,249.5,83.16666666666667,0.0
11407,Student_11407,Other,II,,,0.0
8186,Student_8186,Other,III,328.6,54.76666666666667,100.0
250,Student_250,Female,I,527.7,58.63333333333334,0.0
2926,Student_2926,Other,II,384.2,64.03333333333333,0.0
5044,Student_5044,Male,III,57.8,19.266666666666666,0.0
975,Student_975,Female,I,156.6,52.199999999999996,100.0
9518,Student_9518,Male,II,184.0,61.333333333333336,0.0
7193,Student_7193,Male,III,255.39999999999998,42.56666666666666,0.0
9176,Student_9176,Male,I,260.4,86.8,100.0
9081,Student_9081,Female,II,496.0,41.333333333333336,0.0
11130,Student_11130,Female,III,246.3,82.10000000000001,0.0
10310,Student_10310,Male,I,507.20000000000005,84.53333333333335,100.0
2673,Student_2673,Female,II,76.6,25.53333333333333,0.0
13163,Student_13163,Male,III,176.0,58.666666666666664,100.0
7280,Student_7280,Male,I,107.7,35.9,0.0
7532,Student_7532,Male,II,394.79999999999995,32.9,0.0
9519,Student_9519,Other,III,,,100.0
8663,Student_8663,Other,I,161.0,26.833333333333332,0.0
1988,Student_1988,Other,II,190.60000000000002,63.53333333333334,100.0
91,Student_91,Other,III,184.6,61.53333333333333,0.0
8722,Student_8722,Other,I,204.39999999999998,68.13333333333333,0.0
12949,Student_12949,Other,II,73.9,24.633333333333336,0.0
4060,Student_4060,Male,III,120.1,40.03333333333333,0.0
13027,Student_13027,Other,I,176.2,58.73333333333333,0.0
2774,Student_2774,Male,II,353.4,58.9,0.0
13160,Student_13160,Female,III,246.8,41.13333333333333,100.0
9879,Student_9879,Other,I,,,100.0
8384,Student_8384,Other,II,378.4,63.06666666666666,0.0
10179,Student_10179,Other,III,,,0.0
11816,Student_11816,Female,I,586.5,65.16666666666667,100.0
7410,Student_7410,Male,II,242.9,80.96666666666667,0.0
10378,Student_10378,Male,III,466.20000000000005,77.7,100.0
4441,Student_4441,Male,I,226.6,75.53333333333333,0.0
7348,Student_7348,Other,II,504.6,84.10000000000001,100.0
1009,Student_1009,Other,III,277.4,92.46666666666665,0.0
3784,Student_3784,Other,I,738.9,82.1,100.0
6647,Student_6647,Female,II,,,100.0
4299,Student_4299,Male,III,84.3,28.099999999999998,0.0
4669,Student_4669,Male,I,,,100.0
4288,Student_4288,Male,II,551.7,61.300000000000004,100.0
2053,Student_2053,Male,III,,,0.0
6010,Student_6010,Other,I,658.5,73.16666666666667,0.0
11501,Student_11501,Male,II,,,0.0
1717,Student_1717,Female,III,236.6,78.86666666666666,0.0
311,Student_311,Male,I,,,0.0
14885,Student_14885,Male,II,216.89999999999998,72.3,0.0
14392,Student_14392,Other,III,174.2,58.06666666666666,0.0
4539,Student_4539,Female,I,219.10000000000002,73.03333333333335,100.0
1261,Student_1261,Other,II,104.1,52.05,0.0
13158,Student_13158,Female,III,389.4,64.89999999999999,100.0
3933,Student_3933,Other,I,,,0.0
11461,Student_11461,Other,II,295.6,98.53333333333335,100.0
585,Student_585,Other,III,,,0.0
13883,Student_13883,Other,I,223.4,74.46666666666667,100.0
10992,Student_10992,Female,II,138.1,46.03333333333333,0.0
13826,Student_13826,Male,III,425.8,70.96666666666667,100.0
7617,Student_7617,Female,I,,,100.0
8552,Student_8552,Male,II,523.5,58.166666666666664,0.0
14012,Student_14012,Other,III,122.1,40.699999999999996,0.0
2867,Student_2867,Female,I,459.3,51.03333333333333,100.0
14366,Student_14366,Other,II,260.0,86.66666666666667,0.0
5899,Student_5899,Other,III,190.8,63.6,0.0
2012,Student_2012,Male,I,290.0,48.333333333333336,0.0
6252,Student_6252,Other,II,595.8,66.19999999999999,100.0
4940,Student_4940,Female,III,170.79999999999998,56.93333333333333,0.0
4007,Student_4007,Male,I,138.9,46.300000000000004,100.0
1626,Student_1626,Male,II,344.2,57.36666666666667,0.0
10957,Student_10957,Male,III,176.89999999999998,58.96666666666666,0.0
891,Student_891,Male,I,,,100.0
14280,Student_14280,Other,II,438.6,73.10000000000001,100.0
6079,Student_6079,Female,III,,,100.0
13248,Student_13248,Female,I,406.5,45.166666666666664,100.0
13757,Student_13757,Male,II,,,0.0
7037,Student_7037,Male,III,237.0,39.5,100.0
13750,Student_13750,Male,I,191.1,63.699999999999996,0.0
8924,Student_8924,Male,II,359.0,71.8,0.0
3962,Student_3962,Other,III,125.5,41.833333333333336,0.0
12894,Student_12894,Other,I,717.3,79.69999999999999,0.0
2505,Student_2505,Other,II,206.1,68.7,0.0
8807,Student_8807,Male,III,155.5,51.833333333333336,100.0
3807,Student_3807,Female,I,,,100.0
6101,Student_6101,Other,II,215.7,71.89999999999999,0.0
1720,Student_1720,Male,III,200.5,66.83333333333333,0.0
12962,Student_12962,Female,I,416.6,69.43333333333334,100.0
13559,Student_13559,Other,II,,,100.0
6687,Student_6687,Other,III,154.5,51.5,100.0
1588,Student_1588,Male,I,125.6,41.86666666666667,0.0
7001,Student_7001,Male,II,150.8,50.26666666666667,0.0
9804,Student_9804,Other,III,138.5,46.166666666666664,0.0
897,Student_897,Other,I,156.9,52.300000000000004,100.0
5559,Student_5559,Other,II,,,0.0
8470,Student_8470,Other,III,367.79999999999995,61.29999999999999,0.0
4648,Student_4648,Female,I,152.2,50.73333333333333,100.0
9829,Student_9829,Male,II,108.69999999999999,36.23333333333333,0.0
10351,Student_10351,Male,III,221.6,73.86666666666666,0.0
2433,Student_2433,Female,I,218.0,72.66666666666667,0.0
3905,Student_3905,Female,II,129.0,43.0,100.0
13049,Student_13049,Male,III,169.2,56.4,100.0
11455,Student_11455,Other,I,,,0.0
6838,Student_6838,Other,II,407.40000000000003,45.26666666666667,0.0
1450,Student_1450,Male,III,525.2,87.53333333333335,100.0
4501,Student_4501,Male,I,439.8,73.3,0.0
5455,Student_5455,Female,II,119.3,39.766666666666666,0.0
9425,Student_9425,Male,III,175.2,58.4,100.0
4118,Student_4118,Female,I,243.0,40.5,0.0
8870,Student_8870,Other,II,261.0,43.5,100.0
10851,Student_10851,Female,III,,,0.0
2029,Student_2029,Female,I,162.39999999999998,54.133333333333326,0.0
13520,Student_13520,Other,II,62.4,20.8,0.0
