Adm_No,attendance_rate
14128,0.0
14129,100.0
14130,100.0
14131,0.0
14132,0.0
14133,100.0
14134,0.0
14135,0.0
14136,100.0
14137,100.0
14138,0.0
14139,100.0
14140,100.0
14141,100.0
14142,0.0
14143,100.0
14144,0.0
14145,0.0
14146,100.0
14147,0.0
14148,0.0
14149,100.0
14150,0.0
14151,100.0
14152,100.0
14153,0.0
14154,100.0
14155,100.0
14156,100.0
14157,100.0
14158,0.0
14159,100.0
14160,0.0
14161,100.0
14162,0.0
14163,100.0
14164,100.0
14165,0.0
14166,100.0
14167,0.0
14168,0.0
14169,100.0
14170,0.0
14171,0.0
14172,0.0
14173,0.0
14174,100.0
14175,100.0
14176,0.0
14177,100.0
14178,100.0
14179,100.0
14180,100.0
14181,0.0
14182,100.0
14183,0.0
14184,100.0
14185,0.0
14186,100.0
14187,0.0
14188,100.0
14189,0.0
14190,100.0
14191,100.0
14192,0.0
14193,0.0
14194,100.0
14195,100.0
14196,100.0
14197,100.0
14198,100.0
14199,0.0
14200,100.0
14201,100.0
14202,100.0
14203,100.0
14204,0.0
14205,100.0
14206,100.0
14207,0.0
14208,100.0
14209,100.0
14210,100.0
14211,100.0
14212,0.0
14213,100.0
14214,0.0
14215,100.0
14216,100.0
14217,0.0
14218,0.0
14219,100.0
14220,100.0
14221,100.0
14222,100.0
14223,0.0
14224,0.0
14225,0.0
14226,100.0
14227,0.0
14228,100.0
14229,100.0
14230,100.0
14231,0.0
14232,0.0
14233,100.0
14234,0.0
14235,100.0
14236,0.0
14237,100.0
14238,100.0
14239,100.0
14240,0.0
14241,0.0
14242,0.0
14243,100.0
14244,0.0
14245,0.0
14246,100.0
14247,100.0
14248,0.0
14249,100.0
14250,100.0
14251,0.0
14252,100.0
14253,0.0
14254,100.0
14255,0.0
14256,0.0
14257,100.0
14258,0.0
14259,100.0
14260,0.0
14261,100.0
14262,0.0
14263,100.0
14264,0.0
14265,100.0
14266,0.0
14267,0.0
14268,0.0
14269,100.0
14270,0.0
14271,100.0
14272,0.0
14273,100.0
14274,0.0
14275,0.0
14276,100.0
14277,0.0
14278,100.0
14279,100.0
14280,100.0
14281,0.0
14282,0.0
14283,0.0
14284,0.0
14285,100.0
14286,100.0
14287,100.0
14288,100.0
14289,100.0
14290,100.0
14291,0.0
14292,0.0
14293,0.0
14294,0.0
14295,100.0
14296,100.0
14297,0.0
14298,0.0
14299,100.0
14300,100.0
14301,0.0
14302,100.0
14303,100.0
14304,0.0
14305,100.0
14306,100.0
14307,100.0
14308,100.0
14309,0.0
14310,100.0
14311,100.0
14312,0.0
14313,0.0
14314,100.0
14315,100.0
14316,100.0
14317,100.0
14318,100.0
14319,100.0
14320,100.0
14321,0.0
14322,0.0
14323,0.0
14324,0.0
14325,0.0
14326,100.0
14327,100.0
14328,100.0
14329,100.0
14330,0.0
14331,0.0
14332,0.0
14333,100.0
14334,0.0
14335,0.0
14336,0.0
14337,100.0
14338,100.0
14339,0.0
14340,0.0
14341,0.0
14342,100.0
14343,0.0
14344,0.0
14345,0.0
14346,0.0
14347,0.0
14348,100.0
14349,100.0
14350,100.0
14351,0.0
14352,100.0
14353,100.0
14354,0.0
14355,0.0
14356,0.0
14357,100.0
14358,100.0
14359,0.0
14360,100.0
14361,0.0
14362,100.0
14363,0.0
14364,0.0
14365,100.0
14366,0.0
14367,0.0
14368,100.0
14369,0.0
14370,0.0
14371,0.0
14372,100.0
14373,0.0
14374,100.0
14375,0.0
14376,100.0
14377,0.0
14378,0.0
14379,0.0
14380,0.0
14381,100.0
14382,100.0
14383,100.0
14384,100.0
14385,0.0
14386,0.0
14387,0.0
14388,0.0
14389,100.0
14390,100.0
14391,100.0
14392,0.0
14393,0.0
14394,100.0
14395,0.0
14396,100.0
14397,0.0
14398,0.0
14399,100.0
14400,0.0
14401,100.0
14402,0.0
14403,0.0
14404,0.0
14405,0.0
14406,100.0
14407,0.0
14408,100.0
14409,0.0
14410,100.0
14411,100.0
14412,100.0
14413,0.0
14414,100.0
14415,100.0
14416,0.0
14417,0.0
14418,100.0
14419,0.0
14420,0.0
14421,100.0
14422,0.0
14423,0.0
14424,0.0
14425,0.0
14426,100.0
14427,100.0
14428,0.0
14429,0.0
14430,100.0
14431,100.0
14432,0.0
14433,100.0
14434,100.0
14435,0.0
14436,100.0
14437,100.0
14438,100.0
14439,0.0
14440,0.0
14441,100.0
14442,0.0
14443,100.0
14444,100.0
14445,0.0
14446,100.0
14447,0.0
14448,100.0
14449,100.0
14450,0.0
14451,100.0
14452,0.0
14453,0.0
14454,0.0
14455,100.0
14456,100.0
14457,100.0
14458,0.0
14459,100.0
14460,100.0
14461,100.0
14462,100.0
14463,0.0
14464,100.0
14465,0.0
14466,0.0
14467,0.0
14468,100.0
14469,100.0
14470,0.0
14471,0.0
14472,0.0
14473,0.0
14474,100.0
14475,100.0
14476,0.0
14477,0.0
14478,100.0
14479,0.0
14480,100.0
14481,100.0
14482,100.0
14483,100.0
14484,100.0
14485,100.0
14486,100.0
14487,100.0
14488,0.0
14489,0.0
14490,0.0
14491,100.0
14492,100.0
14493,0.0
14494,0.0
14495,0.0
14496,0.0
14497,100.0
14498,0.0
14499,0.0
14500,100.0
14501,100.0
14502,100.0
14503,0.0
14504,0.0
14505,100.0
14506,100.0
14507,100.0
14508,100.0
14509,100.0
14510,100.0
14511,100.0
14512,100.0
14513,100.0
14514,100.0
14515,100.0
14516,0.0
14517,100.0
14518,0.0
14519,0.0
14520,0.0
14521,0.0
14522,0.0
14523,100.0
14524,0.0
14525,100.0
14526,0.0
14527,0.0
14528,0.0
14529,100.0
14530,100.0
14531,0.0
14532,0.0
14533,100.0
14534,100.0
14535,0.0
14536,0.0
14537,100.0
14538,0.0
14539,100.0
14540,100.0
14541,0.0
14542,100.0
14543,100.0
14544,0.0
14545,0.0
14546,100.0
14547,100.0
14548,0.0
14549,100.0
14550,0.0
14551,0.0
14552,0.0
14553,100.0
14554,0.0
14555,100.0
14556,100.0
14557,0.0
14558,0.0
14559,100.0
14560,0.0
14561,0.0
14562,100.0
14563,100.0
14564,0.0
14565,100.0
14566,100.0
14567,0.0
14568,0.0
14569,100.0
14570,0.0
14571,0.0
14572,0.0
14573,100.0
14574,0.0
14575,0.0
14576,100.0
14577,100.0
14578,0.0
14579,100.0
14580,0.0
14581,0.0
14582,0.0
14583,100.0
14584,0.0
14585,100.0
14586,0.0
14587,100.0
14588,100.0
14589,100.0
14590,100.0
14591,100.0
14592,100.0
14593,0.0
14594,100.0
14595,100.0
14596,0.0
14597,0.0
14598,0.0
14599,100.0
14600,0.0
14601,0.0
14602,0.0
14603,100.0
14604,0.0
14605,100.0
14606,100.0
14607,0.0
14608,100.0
14609,0.0
14610,100.0
14611,100.0
14612,100.0
14613,0.0
14614,0.0
14615,100.0
14616,0.0
14617,100.0
14618,0.0
14619,100.0
14620,0.0
14621,100.0
14622,0.0
14623,0.0
14624,0.0
14625,100.0
14626,100.0
14627,0.0
14628,100.0
14629,0.0
14630,100.0
14631,0.0
14632,100.0
14633,100.0
14634,0.0
14635,100.0
14636,100.0
14637,0.0
14638,0.0
14639,0.0
14640,0.0
14641,100.0
14642,0.0
14643,0.0
14644,0.0
14645,100.0
14646,0.0
14647,100.0
14648,100.0
14649,0.0
14650,100.0
14651,0.0
14652,100.0
14653,0.0
14654,0.0
14655,100.0
14656,0.0
14657,0.0
14658,0.0
14659,100.0
14660,100.0
14661,0.0
14662,100.0
14663,100.0
14664,100.0
14665,100.0
14666,0.0
14667,0.0
14668,100.0
14669,100.0
14670,100.0
14671,100.0
14672,100.0
14673,0.0
14674,100.0
14675,0.0
14676,0.0
14677,0.0
14678,100.0
14679,100.0
14680,100.0
14681,0.0
14682,0.0
14683,0.0
14684,100.0
14685,0.0
14686,0.0
14687,0.0
14688,100.0
14689,0.0
14690,0.0
14691,100.0
14692,100.0
14693,100.0
14694,0.0
14695,0.0
14696,0.0
14697,100.0
14698,0.0
14699,0.0
14700,0.0
14701,0.0
14702,0.0
14703,100.0
14704,100.0
14705,0.0
14706,100.0
14707,0.0
14708,0.0
14709,0.0
14710,0.0
14711,0.0
14712,100.0
14713,100.0
14714,100.0
14715,0.0
14716,100.0
14717,100.0
14718,0.0
14719,100.0
14720,100.0
14721,0.0
14722,100.0
14723,100.0
14724,0.0
14725,100.0
14726,0.0
14727,100.0
14728,100.0
14729,0.0
14730,0.0
14731,100.0
14732,0.0
14733,0.0
14734,100.0
14735,100.0
14736,0.0
14737,0.0
14738,100.0
14739,100.0
14740,0.0
14741,100.0
14742,0.0
14743,0.0
14744,0.0
14745,100.0
14746,0.0
14747,100.0
14748,0.0
14749,0.0
14750,100.0
14751,100.0
14752,100.0
14753,100.0
14754,100.0
14755,0.0
14756,100.0
14757,0.0
14758,100.0
14759,0.0
14760,100.0
14761,0.0
14762,0.0
14763,0.0
14764,0.0
14765,100.0
14766,100.0
14767,0.0
14768,0.0
14769,100.0
14770,0.0
14771,100.0
14772,100.0
14773,100.0
14774,100.0
14775,0.0
14776,100.0
14777,100.0
14778,100.0
14779,100.0
14780,100.0
14781,0.0
14782,100.0
14783,100.0
14784,100.0
14785,0.0
14786,0.0
14787,100.0
14788,100.0
14789,100.0
14790,0.0
14791,0.0
14792,0.0
14793,0.0
14794,100.0
14795,0.0
14796,0.0
14797,100.0
14798,100.0
14799,100.0
14800,0.0
14801,0.0
14802,100.0
14803,100.0
14804,100.0
14805,100.0
14806,100.0
14807,100.0
14808,0.0
14809,0.0
14810,0.0
14811,100.0
14812,0.0
14813,100.0
14814,0.0
14815,100.0
14816,0.0
14817,0.0
14818,0.0
14819,0.0
14820,0.0
14821,0.0
14822,0.0
14823,0.0
14824,100.0
14825,0.0
14826,0.0
14827,0.0
14828,0.0
14829,100.0
14830,100.0
14831,0.0
14832,100.0
14833,100.0
14834,100.0
14835,100.0
14836,0.0
14837,0.0
14838,0.0
14839,100.0
14840,0.0
14841,100.0
14842,0.0
14843,100.0
14844,0.0
14845,100.0
14846,0.0
14847,100.0
14848,100.0
14849,0.0
14850,100.0
14851,100.0
14852,0.0
14853,100.0
14854,0.0
14855,100.0
14856,0.0
14857,100.0
14858,100.0
14859,100.0
14860,0.0
14861,0.0
14862,0.0
14863,100.0
14864,0.0
14865,100.0
14866,100.0
14867,100.0
14868,0.0
14869,0.0
14870,0.0
14871,100.0
14872,100.0
14873,0.0
14874,0.0
14875,100.0
14876,0.0
14877,100.0
14878,100.0
14879,0.0
14880,0.0
14881,100.0
14882,0.0
14883,100.0
14884,100.0
14885,0.0
14886,0.0
14887,100.0
14888,0.0
14889,0.0
14890,0.0
14891,100.0
14892,100.0
14893,0.0
14894,0.0
14895,100.0
14896,100.0
14897,0.0
14898,100.0
14899,0.0
14900,0.0
14901,100.0
14902,100.0
14903,0.0
14904,0.0
14905,0.0
14906,100.0
14907,0.0
14908,100.0
14909,100.0
14910,100.0
14911,100.0
14912,100.0
14913,0.0
14914,0.0
14915,100.0
14916,0.0
14917,0.0
14918,0.0
14919,0.0
14920,0.0
14921,0.0
14922,0.0
14923,100.0
14924,100.0
14925,100.0
14926,100.0
14927,0.0
14928,0.0
14929,0.0
14930,100.0
14931,100.0
14932,0.0
14933,100.0
14934,100.0
14935,0.0
14936,0.0
14937,0.0
14938,0.0
14939,100.0
14940,0.0
14941,100.0
14942,100.0
14943,0.0
14944,0.0
14945,100.0
14946,100.0
14947,100.0
14948,0.0
14949,100.0
14950,0.0
14951,100.0
14952,0.0
14953,100.0
14954,0.0
14955,0.0
14956,0.0
14957,100.0
14958,0.0
14959,0.0
14960,0.0
14961,0.0
14962,100.0
14963,0.0
14964,100.0
14965,0.0
14966,0.0
14967,100.0
14968,0.0
14969,100.0
14970,0.0
14971,0.0
14972,0.0
14973,0.0
14974,100.0
14975,0.0
14976,0.0
14977,0.0
14978,0.0
14979,0.0
14980,0.0
14981,0.0
14982,100.0
14983,100.0
14984,100.0
14985,100.0
14986,0.0
14987,0.0
14988,100.0
14989,0.0
14990,100.0
14991,0.0
14992,100.0
14993,100.0
14994,0.0
14995,0.0
14996,0.0
14997,0.0
14998,0.0
14999,0.0
15000,0.0
